,Layers,Units,Activation,Optimizer,Learning Rate,Accuracy
12476,5,384,tanh,Ftrl,0.001,0
12477,5,384,tanh,Ftrl,0.01,0
12478,5,384,tanh,Ftrl,0.1,0
12479,5,384,tanh,Ftrl,1.0,0
12480,5,384,elu,SGD,0.0001,0
12481,5,384,elu,SGD,0.001,0
12482,5,384,elu,SGD,0.01,0
12483,5,384,elu,SGD,0.1,0
12484,5,384,elu,SGD,1.0,0
12485,5,384,elu,RMSprop,0.0001,0
12486,5,384,elu,RMSprop,0.001,0
12487,5,384,elu,RMSprop,0.01,0
12488,5,384,elu,RMSprop,0.1,0
12489,5,384,elu,RMSprop,1.0,0
12490,5,384,elu,Adam,0.0001,0
12491,5,384,elu,Adam,0.001,0
12492,5,384,elu,Adam,0.01,0
12493,5,384,elu,Adam,0.1,0
12494,5,384,elu,Adam,1.0,0
12495,5,384,elu,Adadelta,0.0001,0
12496,5,384,elu,Adadelta,0.001,0
12497,5,384,elu,Adadelta,0.01,0
12498,5,384,elu,Adadelta,0.1,0
12499,5,384,elu,Adadelta,1.0,0
12500,5,384,elu,Adamax,0.0001,0
12501,5,384,elu,Adamax,0.001,0
12502,5,384,elu,Adamax,0.01,0
12503,5,384,elu,Adamax,0.1,0
12504,5,384,elu,Adamax,1.0,0
12505,5,384,elu,Adagrad,0.0001,0
12506,5,384,elu,Adagrad,0.001,0
12507,5,384,elu,Adagrad,0.01,0
12508,5,384,elu,Adagrad,0.1,0
12509,5,384,elu,Adagrad,1.0,0
12510,5,384,elu,Nadam,0.0001,0
12511,5,384,elu,Nadam,0.001,0
12512,5,384,elu,Nadam,0.01,0
12513,5,384,elu,Nadam,0.1,0
12514,5,384,elu,Nadam,1.0,0
12515,5,384,elu,Ftrl,0.0001,0
12516,5,384,elu,Ftrl,0.001,0
12517,5,384,elu,Ftrl,0.01,0
12518,5,384,elu,Ftrl,0.1,0
12519,5,384,elu,Ftrl,1.0,0
12520,5,384,selu,SGD,0.0001,0
12521,5,384,selu,SGD,0.001,0
12522,5,384,selu,SGD,0.01,0
12523,5,384,selu,SGD,0.1,0
12524,5,384,selu,SGD,1.0,0
12525,5,384,selu,RMSprop,0.0001,0
12526,5,384,selu,RMSprop,0.001,0
12527,5,384,selu,RMSprop,0.01,0
12528,5,384,selu,RMSprop,0.1,0
12529,5,384,selu,RMSprop,1.0,0
12530,5,384,selu,Adam,0.0001,0
12531,5,384,selu,Adam,0.001,0
12532,5,384,selu,Adam,0.01,0
12533,5,384,selu,Adam,0.1,0
12534,5,384,selu,Adam,1.0,0
12535,5,384,selu,Adadelta,0.0001,0
12536,5,384,selu,Adadelta,0.001,0
12537,5,384,selu,Adadelta,0.01,0
12538,5,384,selu,Adadelta,0.1,0
12539,5,384,selu,Adadelta,1.0,0
12540,5,384,selu,Adamax,0.0001,0
12541,5,384,selu,Adamax,0.001,0
12542,5,384,selu,Adamax,0.01,0
12543,5,384,selu,Adamax,0.1,0
12544,5,384,selu,Adamax,1.0,0
12545,5,384,selu,Adagrad,0.0001,0
12546,5,384,selu,Adagrad,0.001,0
12547,5,384,selu,Adagrad,0.01,0
12548,5,384,selu,Adagrad,0.1,0
12549,5,384,selu,Adagrad,1.0,0
12550,5,384,selu,Nadam,0.0001,0
12551,5,384,selu,Nadam,0.001,0
12552,5,384,selu,Nadam,0.01,0
12553,5,384,selu,Nadam,0.1,0
12554,5,384,selu,Nadam,1.0,0
12555,5,384,selu,Ftrl,0.0001,0
12556,5,384,selu,Ftrl,0.001,0
12557,5,384,selu,Ftrl,0.01,0
12558,5,384,selu,Ftrl,0.1,0
12559,5,384,selu,Ftrl,1.0,0
12560,5,384,exponential,SGD,0.0001,0
12561,5,384,exponential,SGD,0.001,0
12562,5,384,exponential,SGD,0.01,0
12563,5,384,exponential,SGD,0.1,0
12564,5,384,exponential,SGD,1.0,0
12565,5,384,exponential,RMSprop,0.0001,0
12566,5,384,exponential,RMSprop,0.001,0
12567,5,384,exponential,RMSprop,0.01,0
12568,5,384,exponential,RMSprop,0.1,0
12569,5,384,exponential,RMSprop,1.0,0
12570,5,384,exponential,Adam,0.0001,0
12571,5,384,exponential,Adam,0.001,0
12572,5,384,exponential,Adam,0.01,0
12573,5,384,exponential,Adam,0.1,0
12574,5,384,exponential,Adam,1.0,0
12575,5,384,exponential,Adadelta,0.0001,0
12576,5,384,exponential,Adadelta,0.001,0
12577,5,384,exponential,Adadelta,0.01,0
12578,5,384,exponential,Adadelta,0.1,0
12579,5,384,exponential,Adadelta,1.0,0
12580,5,384,exponential,Adamax,0.0001,0
12581,5,384,exponential,Adamax,0.001,0
12582,5,384,exponential,Adamax,0.01,0
12583,5,384,exponential,Adamax,0.1,0
12584,5,384,exponential,Adamax,1.0,0
12585,5,384,exponential,Adagrad,0.0001,0
12586,5,384,exponential,Adagrad,0.001,0
12587,5,384,exponential,Adagrad,0.01,0
12588,5,384,exponential,Adagrad,0.1,0
12589,5,384,exponential,Adagrad,1.0,0
12590,5,384,exponential,Nadam,0.0001,0
12591,5,384,exponential,Nadam,0.001,0
12592,5,384,exponential,Nadam,0.01,0
12593,5,384,exponential,Nadam,0.1,0
12594,5,384,exponential,Nadam,1.0,0
12595,5,384,exponential,Ftrl,0.0001,0
12596,5,384,exponential,Ftrl,0.001,0
12597,5,384,exponential,Ftrl,0.01,0
12598,5,384,exponential,Ftrl,0.1,0
12599,5,384,exponential,Ftrl,1.0,0
12600,5,512,relu,SGD,0.0001,0
12601,5,512,relu,SGD,0.001,0
12602,5,512,relu,SGD,0.01,0
12603,5,512,relu,SGD,0.1,0
12604,5,512,relu,SGD,1.0,0
12605,5,512,relu,RMSprop,0.0001,0
12606,5,512,relu,RMSprop,0.001,0
12607,5,512,relu,RMSprop,0.01,0
12608,5,512,relu,RMSprop,0.1,0
12609,5,512,relu,RMSprop,1.0,0
12610,5,512,relu,Adam,0.0001,0
12611,5,512,relu,Adam,0.001,0
12612,5,512,relu,Adam,0.01,0
12613,5,512,relu,Adam,0.1,0
12614,5,512,relu,Adam,1.0,0
12615,5,512,relu,Adadelta,0.0001,0
12616,5,512,relu,Adadelta,0.001,0
12617,5,512,relu,Adadelta,0.01,0
12618,5,512,relu,Adadelta,0.1,0
12619,5,512,relu,Adadelta,1.0,0
12620,5,512,relu,Adamax,0.0001,0
12621,5,512,relu,Adamax,0.001,0
12622,5,512,relu,Adamax,0.01,0
12623,5,512,relu,Adamax,0.1,0
12624,5,512,relu,Adamax,1.0,0
12625,5,512,relu,Adagrad,0.0001,0
12626,5,512,relu,Adagrad,0.001,0
12627,5,512,relu,Adagrad,0.01,0
12628,5,512,relu,Adagrad,0.1,0
12629,5,512,relu,Adagrad,1.0,0
12630,5,512,relu,Nadam,0.0001,0
12631,5,512,relu,Nadam,0.001,0
12632,5,512,relu,Nadam,0.01,0
12633,5,512,relu,Nadam,0.1,0
12634,5,512,relu,Nadam,1.0,0
12635,5,512,relu,Ftrl,0.0001,0
12636,5,512,relu,Ftrl,0.001,0
12637,5,512,relu,Ftrl,0.01,0
12638,5,512,relu,Ftrl,0.1,0
12639,5,512,relu,Ftrl,1.0,0
12640,5,512,sigmoid,SGD,0.0001,0
12641,5,512,sigmoid,SGD,0.001,0
12642,5,512,sigmoid,SGD,0.01,0
12643,5,512,sigmoid,SGD,0.1,0
12644,5,512,sigmoid,SGD,1.0,0
12645,5,512,sigmoid,RMSprop,0.0001,0
12646,5,512,sigmoid,RMSprop,0.001,0
12647,5,512,sigmoid,RMSprop,0.01,0
12648,5,512,sigmoid,RMSprop,0.1,0
12649,5,512,sigmoid,RMSprop,1.0,0
12650,5,512,sigmoid,Adam,0.0001,0
12651,5,512,sigmoid,Adam,0.001,0
12652,5,512,sigmoid,Adam,0.01,0
12653,5,512,sigmoid,Adam,0.1,0
12654,5,512,sigmoid,Adam,1.0,0
12655,5,512,sigmoid,Adadelta,0.0001,0
12656,5,512,sigmoid,Adadelta,0.001,0
12657,5,512,sigmoid,Adadelta,0.01,0
12658,5,512,sigmoid,Adadelta,0.1,0
12659,5,512,sigmoid,Adadelta,1.0,0
12660,5,512,sigmoid,Adamax,0.0001,0
12661,5,512,sigmoid,Adamax,0.001,0
12662,5,512,sigmoid,Adamax,0.01,0
12663,5,512,sigmoid,Adamax,0.1,0
12664,5,512,sigmoid,Adamax,1.0,0
12665,5,512,sigmoid,Adagrad,0.0001,0
12666,5,512,sigmoid,Adagrad,0.001,0
12667,5,512,sigmoid,Adagrad,0.01,0
12668,5,512,sigmoid,Adagrad,0.1,0
12669,5,512,sigmoid,Adagrad,1.0,0
12670,5,512,sigmoid,Nadam,0.0001,0
12671,5,512,sigmoid,Nadam,0.001,0
12672,5,512,sigmoid,Nadam,0.01,0
12673,5,512,sigmoid,Nadam,0.1,0
12674,5,512,sigmoid,Nadam,1.0,0
12675,5,512,sigmoid,Ftrl,0.0001,0
12676,5,512,sigmoid,Ftrl,0.001,0
12677,5,512,sigmoid,Ftrl,0.01,0
12678,5,512,sigmoid,Ftrl,0.1,0
12679,5,512,sigmoid,Ftrl,1.0,0
12680,5,512,softmax,SGD,0.0001,0
12681,5,512,softmax,SGD,0.001,0
12682,5,512,softmax,SGD,0.01,0
12683,5,512,softmax,SGD,0.1,0
12684,5,512,softmax,SGD,1.0,0
12685,5,512,softmax,RMSprop,0.0001,0
12686,5,512,softmax,RMSprop,0.001,0
12687,5,512,softmax,RMSprop,0.01,0
12688,5,512,softmax,RMSprop,0.1,0
12689,5,512,softmax,RMSprop,1.0,0
12690,5,512,softmax,Adam,0.0001,0
12691,5,512,softmax,Adam,0.001,0
12692,5,512,softmax,Adam,0.01,0
12693,5,512,softmax,Adam,0.1,0
12694,5,512,softmax,Adam,1.0,0
12695,5,512,softmax,Adadelta,0.0001,0
12696,5,512,softmax,Adadelta,0.001,0
12697,5,512,softmax,Adadelta,0.01,0
12698,5,512,softmax,Adadelta,0.1,0
12699,5,512,softmax,Adadelta,1.0,0
12700,5,512,softmax,Adamax,0.0001,0
12701,5,512,softmax,Adamax,0.001,0
12702,5,512,softmax,Adamax,0.01,0
12703,5,512,softmax,Adamax,0.1,0
12704,5,512,softmax,Adamax,1.0,0
12705,5,512,softmax,Adagrad,0.0001,0
12706,5,512,softmax,Adagrad,0.001,0
12707,5,512,softmax,Adagrad,0.01,0
12708,5,512,softmax,Adagrad,0.1,0
12709,5,512,softmax,Adagrad,1.0,0
12710,5,512,softmax,Nadam,0.0001,0
12711,5,512,softmax,Nadam,0.001,0
12712,5,512,softmax,Nadam,0.01,0
12713,5,512,softmax,Nadam,0.1,0
12714,5,512,softmax,Nadam,1.0,0
12715,5,512,softmax,Ftrl,0.0001,0
12716,5,512,softmax,Ftrl,0.001,0
12717,5,512,softmax,Ftrl,0.01,0
12718,5,512,softmax,Ftrl,0.1,0
12719,5,512,softmax,Ftrl,1.0,0
12720,5,512,softplus,SGD,0.0001,0
12721,5,512,softplus,SGD,0.001,0
12722,5,512,softplus,SGD,0.01,0
12723,5,512,softplus,SGD,0.1,0
12724,5,512,softplus,SGD,1.0,0
12725,5,512,softplus,RMSprop,0.0001,0
12726,5,512,softplus,RMSprop,0.001,0
12727,5,512,softplus,RMSprop,0.01,0
12728,5,512,softplus,RMSprop,0.1,0
12729,5,512,softplus,RMSprop,1.0,0
12730,5,512,softplus,Adam,0.0001,0
12731,5,512,softplus,Adam,0.001,0
12732,5,512,softplus,Adam,0.01,0
12733,5,512,softplus,Adam,0.1,0
12734,5,512,softplus,Adam,1.0,0
12735,5,512,softplus,Adadelta,0.0001,0
12736,5,512,softplus,Adadelta,0.001,0
12737,5,512,softplus,Adadelta,0.01,0
12738,5,512,softplus,Adadelta,0.1,0
12739,5,512,softplus,Adadelta,1.0,0
12740,5,512,softplus,Adamax,0.0001,0
12741,5,512,softplus,Adamax,0.001,0
12742,5,512,softplus,Adamax,0.01,0
12743,5,512,softplus,Adamax,0.1,0
12744,5,512,softplus,Adamax,1.0,0
12745,5,512,softplus,Adagrad,0.0001,0
12746,5,512,softplus,Adagrad,0.001,0
12747,5,512,softplus,Adagrad,0.01,0
12748,5,512,softplus,Adagrad,0.1,0
12749,5,512,softplus,Adagrad,1.0,0
12750,5,512,softplus,Nadam,0.0001,0
12751,5,512,softplus,Nadam,0.001,0
12752,5,512,softplus,Nadam,0.01,0
12753,5,512,softplus,Nadam,0.1,0
12754,5,512,softplus,Nadam,1.0,0
12755,5,512,softplus,Ftrl,0.0001,0
12756,5,512,softplus,Ftrl,0.001,0
12757,5,512,softplus,Ftrl,0.01,0
12758,5,512,softplus,Ftrl,0.1,0
12759,5,512,softplus,Ftrl,1.0,0
12760,5,512,softsign,SGD,0.0001,0
12761,5,512,softsign,SGD,0.001,0
12762,5,512,softsign,SGD,0.01,0
12763,5,512,softsign,SGD,0.1,0
12764,5,512,softsign,SGD,1.0,0
12765,5,512,softsign,RMSprop,0.0001,0
12766,5,512,softsign,RMSprop,0.001,0
12767,5,512,softsign,RMSprop,0.01,0
12768,5,512,softsign,RMSprop,0.1,0
12769,5,512,softsign,RMSprop,1.0,0
12770,5,512,softsign,Adam,0.0001,0
12771,5,512,softsign,Adam,0.001,0
12772,5,512,softsign,Adam,0.01,0
12773,5,512,softsign,Adam,0.1,0
12774,5,512,softsign,Adam,1.0,0
12775,5,512,softsign,Adadelta,0.0001,0
12776,5,512,softsign,Adadelta,0.001,0
12777,5,512,softsign,Adadelta,0.01,0
12778,5,512,softsign,Adadelta,0.1,0
12779,5,512,softsign,Adadelta,1.0,0
12780,5,512,softsign,Adamax,0.0001,0
12781,5,512,softsign,Adamax,0.001,0
12782,5,512,softsign,Adamax,0.01,0
12783,5,512,softsign,Adamax,0.1,0
12784,5,512,softsign,Adamax,1.0,0
12785,5,512,softsign,Adagrad,0.0001,0
12786,5,512,softsign,Adagrad,0.001,0
12787,5,512,softsign,Adagrad,0.01,0
12788,5,512,softsign,Adagrad,0.1,0
12789,5,512,softsign,Adagrad,1.0,0
12790,5,512,softsign,Nadam,0.0001,0
12791,5,512,softsign,Nadam,0.001,0
12792,5,512,softsign,Nadam,0.01,0
12793,5,512,softsign,Nadam,0.1,0
12794,5,512,softsign,Nadam,1.0,0
12795,5,512,softsign,Ftrl,0.0001,0
12796,5,512,softsign,Ftrl,0.001,0
12797,5,512,softsign,Ftrl,0.01,0
12798,5,512,softsign,Ftrl,0.1,0
12799,5,512,softsign,Ftrl,1.0,0
12800,5,512,tanh,SGD,0.0001,0
12801,5,512,tanh,SGD,0.001,0
12802,5,512,tanh,SGD,0.01,0
12803,5,512,tanh,SGD,0.1,0
12804,5,512,tanh,SGD,1.0,0
12805,5,512,tanh,RMSprop,0.0001,0
12806,5,512,tanh,RMSprop,0.001,0
12807,5,512,tanh,RMSprop,0.01,0
12808,5,512,tanh,RMSprop,0.1,0
12809,5,512,tanh,RMSprop,1.0,0
12810,5,512,tanh,Adam,0.0001,0
12811,5,512,tanh,Adam,0.001,0
12812,5,512,tanh,Adam,0.01,0
12813,5,512,tanh,Adam,0.1,0
12814,5,512,tanh,Adam,1.0,0
12815,5,512,tanh,Adadelta,0.0001,0
12816,5,512,tanh,Adadelta,0.001,0
12817,5,512,tanh,Adadelta,0.01,0
12818,5,512,tanh,Adadelta,0.1,0
12819,5,512,tanh,Adadelta,1.0,0
12820,5,512,tanh,Adamax,0.0001,0
12821,5,512,tanh,Adamax,0.001,0
12822,5,512,tanh,Adamax,0.01,0
12823,5,512,tanh,Adamax,0.1,0
12824,5,512,tanh,Adamax,1.0,0
12825,5,512,tanh,Adagrad,0.0001,0
12826,5,512,tanh,Adagrad,0.001,0
12827,5,512,tanh,Adagrad,0.01,0
12828,5,512,tanh,Adagrad,0.1,0
12829,5,512,tanh,Adagrad,1.0,0
12830,5,512,tanh,Nadam,0.0001,0
12831,5,512,tanh,Nadam,0.001,0
12832,5,512,tanh,Nadam,0.01,0
12833,5,512,tanh,Nadam,0.1,0
12834,5,512,tanh,Nadam,1.0,0
12835,5,512,tanh,Ftrl,0.0001,0
12836,5,512,tanh,Ftrl,0.001,0
12837,5,512,tanh,Ftrl,0.01,0
12838,5,512,tanh,Ftrl,0.1,0
12839,5,512,tanh,Ftrl,1.0,0
12840,5,512,elu,SGD,0.0001,0
12841,5,512,elu,SGD,0.001,0
12842,5,512,elu,SGD,0.01,0
12843,5,512,elu,SGD,0.1,0
12844,5,512,elu,SGD,1.0,0
12845,5,512,elu,RMSprop,0.0001,0
12846,5,512,elu,RMSprop,0.001,0
12847,5,512,elu,RMSprop,0.01,0
12848,5,512,elu,RMSprop,0.1,0
12849,5,512,elu,RMSprop,1.0,0
12850,5,512,elu,Adam,0.0001,0
12851,5,512,elu,Adam,0.001,0
12852,5,512,elu,Adam,0.01,0
12853,5,512,elu,Adam,0.1,0
12854,5,512,elu,Adam,1.0,0
12855,5,512,elu,Adadelta,0.0001,0
12856,5,512,elu,Adadelta,0.001,0
12857,5,512,elu,Adadelta,0.01,0
12858,5,512,elu,Adadelta,0.1,0
12859,5,512,elu,Adadelta,1.0,0
12860,5,512,elu,Adamax,0.0001,0
12861,5,512,elu,Adamax,0.001,0
12862,5,512,elu,Adamax,0.01,0
12863,5,512,elu,Adamax,0.1,0
12864,5,512,elu,Adamax,1.0,0
12865,5,512,elu,Adagrad,0.0001,0
12866,5,512,elu,Adagrad,0.001,0
12867,5,512,elu,Adagrad,0.01,0
12868,5,512,elu,Adagrad,0.1,0
12869,5,512,elu,Adagrad,1.0,0
12870,5,512,elu,Nadam,0.0001,0
12871,5,512,elu,Nadam,0.001,0
12872,5,512,elu,Nadam,0.01,0
12873,5,512,elu,Nadam,0.1,0
12874,5,512,elu,Nadam,1.0,0
12875,5,512,elu,Ftrl,0.0001,0
12876,5,512,elu,Ftrl,0.001,0
12877,5,512,elu,Ftrl,0.01,0
12878,5,512,elu,Ftrl,0.1,0
12879,5,512,elu,Ftrl,1.0,0
12880,5,512,selu,SGD,0.0001,0
12881,5,512,selu,SGD,0.001,0
12882,5,512,selu,SGD,0.01,0
12883,5,512,selu,SGD,0.1,0
12884,5,512,selu,SGD,1.0,0
12885,5,512,selu,RMSprop,0.0001,0
12886,5,512,selu,RMSprop,0.001,0
12887,5,512,selu,RMSprop,0.01,0
12888,5,512,selu,RMSprop,0.1,0
12889,5,512,selu,RMSprop,1.0,0
12890,5,512,selu,Adam,0.0001,0
12891,5,512,selu,Adam,0.001,0
12892,5,512,selu,Adam,0.01,0
12893,5,512,selu,Adam,0.1,0
12894,5,512,selu,Adam,1.0,0
12895,5,512,selu,Adadelta,0.0001,0
12896,5,512,selu,Adadelta,0.001,0
12897,5,512,selu,Adadelta,0.01,0
12898,5,512,selu,Adadelta,0.1,0
12899,5,512,selu,Adadelta,1.0,0
12900,5,512,selu,Adamax,0.0001,0
12901,5,512,selu,Adamax,0.001,0
12902,5,512,selu,Adamax,0.01,0
12903,5,512,selu,Adamax,0.1,0
12904,5,512,selu,Adamax,1.0,0
12905,5,512,selu,Adagrad,0.0001,0
12906,5,512,selu,Adagrad,0.001,0
12907,5,512,selu,Adagrad,0.01,0
12908,5,512,selu,Adagrad,0.1,0
12909,5,512,selu,Adagrad,1.0,0
12910,5,512,selu,Nadam,0.0001,0
12911,5,512,selu,Nadam,0.001,0
12912,5,512,selu,Nadam,0.01,0
12913,5,512,selu,Nadam,0.1,0
12914,5,512,selu,Nadam,1.0,0
12915,5,512,selu,Ftrl,0.0001,0
12916,5,512,selu,Ftrl,0.001,0
12917,5,512,selu,Ftrl,0.01,0
12918,5,512,selu,Ftrl,0.1,0
12919,5,512,selu,Ftrl,1.0,0
12920,5,512,exponential,SGD,0.0001,0
12921,5,512,exponential,SGD,0.001,0
12922,5,512,exponential,SGD,0.01,0
12923,5,512,exponential,SGD,0.1,0
12924,5,512,exponential,SGD,1.0,0
12925,5,512,exponential,RMSprop,0.0001,0
12926,5,512,exponential,RMSprop,0.001,0
12927,5,512,exponential,RMSprop,0.01,0
12928,5,512,exponential,RMSprop,0.1,0
12929,5,512,exponential,RMSprop,1.0,0
12930,5,512,exponential,Adam,0.0001,0
12931,5,512,exponential,Adam,0.001,0
12932,5,512,exponential,Adam,0.01,0
12933,5,512,exponential,Adam,0.1,0
12934,5,512,exponential,Adam,1.0,0
12935,5,512,exponential,Adadelta,0.0001,0
12936,5,512,exponential,Adadelta,0.001,0
12937,5,512,exponential,Adadelta,0.01,0
12938,5,512,exponential,Adadelta,0.1,0
12939,5,512,exponential,Adadelta,1.0,0
12940,5,512,exponential,Adamax,0.0001,0
12941,5,512,exponential,Adamax,0.001,0
12942,5,512,exponential,Adamax,0.01,0
12943,5,512,exponential,Adamax,0.1,0
12944,5,512,exponential,Adamax,1.0,0
12945,5,512,exponential,Adagrad,0.0001,0
12946,5,512,exponential,Adagrad,0.001,0
12947,5,512,exponential,Adagrad,0.01,0
12948,5,512,exponential,Adagrad,0.1,0
12949,5,512,exponential,Adagrad,1.0,0
12950,5,512,exponential,Nadam,0.0001,0
12951,5,512,exponential,Nadam,0.001,0
12952,5,512,exponential,Nadam,0.01,0
12953,5,512,exponential,Nadam,0.1,0
12954,5,512,exponential,Nadam,1.0,0
12955,5,512,exponential,Ftrl,0.0001,0
12956,5,512,exponential,Ftrl,0.001,0
12957,5,512,exponential,Ftrl,0.01,0
12958,5,512,exponential,Ftrl,0.1,0
12959,5,512,exponential,Ftrl,1.0,0
12960,5,640,relu,SGD,0.0001,0
12961,5,640,relu,SGD,0.001,0
12962,5,640,relu,SGD,0.01,0
12963,5,640,relu,SGD,0.1,0
12964,5,640,relu,SGD,1.0,0
12965,5,640,relu,RMSprop,0.0001,0
12966,5,640,relu,RMSprop,0.001,0
12967,5,640,relu,RMSprop,0.01,0
12968,5,640,relu,RMSprop,0.1,0
12969,5,640,relu,RMSprop,1.0,0
12970,5,640,relu,Adam,0.0001,0
12971,5,640,relu,Adam,0.001,0
12972,5,640,relu,Adam,0.01,0
12973,5,640,relu,Adam,0.1,0
12974,5,640,relu,Adam,1.0,0
12975,5,640,relu,Adadelta,0.0001,0
12976,5,640,relu,Adadelta,0.001,0
12977,5,640,relu,Adadelta,0.01,0
12978,5,640,relu,Adadelta,0.1,0
12979,5,640,relu,Adadelta,1.0,0
12980,5,640,relu,Adamax,0.0001,0
12981,5,640,relu,Adamax,0.001,0
12982,5,640,relu,Adamax,0.01,0
12983,5,640,relu,Adamax,0.1,0
12984,5,640,relu,Adamax,1.0,0
12985,5,640,relu,Adagrad,0.0001,0
12986,5,640,relu,Adagrad,0.001,0
12987,5,640,relu,Adagrad,0.01,0
12988,5,640,relu,Adagrad,0.1,0
12989,5,640,relu,Adagrad,1.0,0
12990,5,640,relu,Nadam,0.0001,0
12991,5,640,relu,Nadam,0.001,0
12992,5,640,relu,Nadam,0.01,0
12993,5,640,relu,Nadam,0.1,0
12994,5,640,relu,Nadam,1.0,0
12995,5,640,relu,Ftrl,0.0001,0
12996,5,640,relu,Ftrl,0.001,0
12997,5,640,relu,Ftrl,0.01,0
12998,5,640,relu,Ftrl,0.1,0
12999,5,640,relu,Ftrl,1.0,0
13000,5,640,sigmoid,SGD,0.0001,0
13001,5,640,sigmoid,SGD,0.001,0
13002,5,640,sigmoid,SGD,0.01,0
13003,5,640,sigmoid,SGD,0.1,0
13004,5,640,sigmoid,SGD,1.0,0
13005,5,640,sigmoid,RMSprop,0.0001,0
13006,5,640,sigmoid,RMSprop,0.001,0
13007,5,640,sigmoid,RMSprop,0.01,0
13008,5,640,sigmoid,RMSprop,0.1,0
13009,5,640,sigmoid,RMSprop,1.0,0
13010,5,640,sigmoid,Adam,0.0001,0
13011,5,640,sigmoid,Adam,0.001,0
13012,5,640,sigmoid,Adam,0.01,0
13013,5,640,sigmoid,Adam,0.1,0
13014,5,640,sigmoid,Adam,1.0,0
13015,5,640,sigmoid,Adadelta,0.0001,0
13016,5,640,sigmoid,Adadelta,0.001,0
13017,5,640,sigmoid,Adadelta,0.01,0
13018,5,640,sigmoid,Adadelta,0.1,0
13019,5,640,sigmoid,Adadelta,1.0,0
13020,5,640,sigmoid,Adamax,0.0001,0
13021,5,640,sigmoid,Adamax,0.001,0
13022,5,640,sigmoid,Adamax,0.01,0
13023,5,640,sigmoid,Adamax,0.1,0
13024,5,640,sigmoid,Adamax,1.0,0
13025,5,640,sigmoid,Adagrad,0.0001,0
13026,5,640,sigmoid,Adagrad,0.001,0
13027,5,640,sigmoid,Adagrad,0.01,0
13028,5,640,sigmoid,Adagrad,0.1,0
13029,5,640,sigmoid,Adagrad,1.0,0
13030,5,640,sigmoid,Nadam,0.0001,0
13031,5,640,sigmoid,Nadam,0.001,0
13032,5,640,sigmoid,Nadam,0.01,0
13033,5,640,sigmoid,Nadam,0.1,0
13034,5,640,sigmoid,Nadam,1.0,0
13035,5,640,sigmoid,Ftrl,0.0001,0
13036,5,640,sigmoid,Ftrl,0.001,0
13037,5,640,sigmoid,Ftrl,0.01,0
13038,5,640,sigmoid,Ftrl,0.1,0
13039,5,640,sigmoid,Ftrl,1.0,0
13040,5,640,softmax,SGD,0.0001,0
13041,5,640,softmax,SGD,0.001,0
13042,5,640,softmax,SGD,0.01,0
13043,5,640,softmax,SGD,0.1,0
13044,5,640,softmax,SGD,1.0,0
13045,5,640,softmax,RMSprop,0.0001,0
13046,5,640,softmax,RMSprop,0.001,0
13047,5,640,softmax,RMSprop,0.01,0
13048,5,640,softmax,RMSprop,0.1,0
13049,5,640,softmax,RMSprop,1.0,0
13050,5,640,softmax,Adam,0.0001,0
13051,5,640,softmax,Adam,0.001,0
13052,5,640,softmax,Adam,0.01,0
13053,5,640,softmax,Adam,0.1,0
13054,5,640,softmax,Adam,1.0,0
13055,5,640,softmax,Adadelta,0.0001,0
13056,5,640,softmax,Adadelta,0.001,0
13057,5,640,softmax,Adadelta,0.01,0
13058,5,640,softmax,Adadelta,0.1,0
13059,5,640,softmax,Adadelta,1.0,0
13060,5,640,softmax,Adamax,0.0001,0
13061,5,640,softmax,Adamax,0.001,0
13062,5,640,softmax,Adamax,0.01,0
13063,5,640,softmax,Adamax,0.1,0
13064,5,640,softmax,Adamax,1.0,0
13065,5,640,softmax,Adagrad,0.0001,0
13066,5,640,softmax,Adagrad,0.001,0
13067,5,640,softmax,Adagrad,0.01,0
13068,5,640,softmax,Adagrad,0.1,0
13069,5,640,softmax,Adagrad,1.0,0
13070,5,640,softmax,Nadam,0.0001,0
13071,5,640,softmax,Nadam,0.001,0
13072,5,640,softmax,Nadam,0.01,0
13073,5,640,softmax,Nadam,0.1,0
13074,5,640,softmax,Nadam,1.0,0
13075,5,640,softmax,Ftrl,0.0001,0
13076,5,640,softmax,Ftrl,0.001,0
13077,5,640,softmax,Ftrl,0.01,0
13078,5,640,softmax,Ftrl,0.1,0
13079,5,640,softmax,Ftrl,1.0,0
13080,5,640,softplus,SGD,0.0001,0
13081,5,640,softplus,SGD,0.001,0
13082,5,640,softplus,SGD,0.01,0
13083,5,640,softplus,SGD,0.1,0
13084,5,640,softplus,SGD,1.0,0
13085,5,640,softplus,RMSprop,0.0001,0
13086,5,640,softplus,RMSprop,0.001,0
13087,5,640,softplus,RMSprop,0.01,0
13088,5,640,softplus,RMSprop,0.1,0
13089,5,640,softplus,RMSprop,1.0,0
13090,5,640,softplus,Adam,0.0001,0
13091,5,640,softplus,Adam,0.001,0
13092,5,640,softplus,Adam,0.01,0
13093,5,640,softplus,Adam,0.1,0
13094,5,640,softplus,Adam,1.0,0
13095,5,640,softplus,Adadelta,0.0001,0
13096,5,640,softplus,Adadelta,0.001,0
13097,5,640,softplus,Adadelta,0.01,0
13098,5,640,softplus,Adadelta,0.1,0
13099,5,640,softplus,Adadelta,1.0,0
13100,5,640,softplus,Adamax,0.0001,0
